Filename,Transcription
KA_Bijapur_91011064_1243090000_BHECHCO_356602.wav,DID YOU SAY WE MAR LIK AT RILLI UN WELL IN CANNEL THERUDIN DO YE TARA RESTLESS ALOY MARTYRER FLORY THOUGHT OVERPOOL WE LET MARMACORILA NO MORTHE YE BAV ANOU REPROVECO
UK_Uttarkas_68320233_1018480000_APVEV_115975.wav,I HAR PUDARAN EIFAN E GI PUJA VANLI O TEMUNDA MONDA PLIGO BUR BO DAN ME A CDAUNE A PUL PALATAMNIBERDE GOLA SHALL GET OUR NAME AT PUJAGAMEAN SAID WOD
BR_Samastip_17347230_0312130000_BR_251856.wav,IWOE NOT BE LAVIS AND NATICICAATA PULTAVANOV PULKABARLIMIT ADE MISASA BUVOMARTAA TINGOMATAWA EUMOGI TINGOMAVAWA NO NATAKE RUMOGIPULI NATAKE GATIPULCAN UBARALME HARIALITE TO BUBITA AROSI NATALAGE DEKANA PULLOUNKA NADIMAPANICHA
WB_Jalpaigu_Tani06875_1553210000_CGBTGS_96820.wav,AT TA TE COCK ME DICE DOCANDE CANEI SHATE NO TOLD ME A THERBEVO HE TOOK I TO GINISH POWADI HE TWO BOLTONIKI TRE POWAD O JULIETT THEY'LL TAKE A SHO O CORYA CHOKE RECAGO VOR DON TO MILIM MADIQUI TO IT AT THE COSTME TICADUCAN
WB_Kolkata_Mani35197_0906320000_MRABIS_29261.wav,HE ICANARITEOTE VERNHAPIHASH SCHARARONE RADESHARII TRURIT LE GRITITICONE LOCES MAPIIT TE PERE TE HERD OM ON LOGELICT NA DESLOKA ELECTIV
BR_Samastipur_Madh88078_0602220000_BHSPOTHER_362551.wav,HESY MES YO MA MAY POWD BLACK HEAD THE CA YOKY HAR BAD AN ANOTHER ARI MO PER MAGABOSEA A KICARTY OUT  BIR ABOUT A PARED THE IDEARA A JOKY BO TO CHA BOUD AAM UP A MA BOSE LEVELLO THE AKITARDEA OR BUTEVER APPEAR ANOTHER AI MONY CARMAN BOS LEVELOF TE A GIS OF CEVILA GI THE KADERAI EH
BR_Araria_Guru48910_1225470000_BHGGFE_363803.wav,YOUR ECAMAN BEED HER YA LODS A POO DAR A RAE E NAHA BAHOOT SARI LOGEN ECLO BPAGAMAN SCO NOMASTIKARA DEIN MON BED ME KIPNE SARI N LGE IS TEA GAL BAGA SA JA ABI GAYAHA
CG_Rajnandg_Kanc87890_1300110000_UPVNFL_203466.wav,YOU GREAT GON GARD THEE WOUD TA ARD WOR TINADY GE AP WOGE OU TA AL WOTER A LITTLE AER INA POTER OR HAE
KA_Bijapur_19177433_1600460000_KTBJJAT_181401.wav,THEREIS THEREIS NEITHER YOU DO DAINDER MOTHER PROMOCATIVE THANKNIGON TA WAT THE MAN MA VE NOW ON THOSE STETS ON THE NOT UGIN A PONDER A JANDER MOTHER PROMUCAVALON TIPANAGNETIL TANKER YO TURNO JEN AND AGRVANTAON THE BRICHET DE YO TA LOCO ON A GAN PORCONDO NARROW WER CIGA GAL AT A POSMOROCONDO A TENTAPROMICOOTAN TON DANA PROCONDOA GENERIGILOK CALENICOA GETTIN TER THAN TAON THE MIGHTY COTORNE YO TO JAINTER MIT TA PROMICATIL TANKA TER
UP_Gorakhpur_Kart60562_1024050000_APVCOS_115842.wav,YOU'RE  EIGHTY AND COFFEEKET CAN'T HER HARPER YI OR COFFEE WARTY YATER FUTISH A IGHT ADEA HAFPER TITY CORRING OL WEAR NEPERCATY TI D HAVA VY CI THAT GET O A EYEAFFII YAM OF NE BOS TEAPA WARKETOTE OF THE TUT YAA TER
UK_Uttarkas_34825293_1019350000_BHARCH_352224.wav,IS THE DISMAY UNDER H COPNI POOCTUAR I ISNESART ORGINS THOUGHT ANY CINGE WITH E PENNYWER STAHAT MA GRI PENYWE OR YAPNIPICH PORTO QODECARISPI POTOQICVAR I SATISATISNI JUST MA BEBENYER
KA_Bijapur_49043023_1422530000_TGNLHE_15321.wav,TOKEN YOR LA BEDE TE HA AUTOMLO LEBO MCLCRE DOCTRABLE CHACKMONTAE ETEGROB AND CANDIM TO BEDITE TOCANIGADI MONSTERY WA E TOCENIN OTO VEY BON BRATL AN BOTNE ICOLRACENE UDAG TRIEBE
BR_Araria_Guru48910_1213450000_UPVNLA_222779.wav,YORS THE BIG DOCTAR HAD HURRIE RAN CAR PORT PANA IS PIABAGAL MEVI PORT PANAIR HALMENTLA GI VERN CARLACK APRA UDLAK A PLAMA WHOSE CARAINEN BOT LA PI BOT BARACAM CARA HE THE TWO YEARS OF BOTH A CHINN
WB_Jalpaigu_Tani06875_1605040000_WBJGHT_111419.wav,I AGNO MONDI HABEN VATONI PUNONDI CHIROKME AT LACCHOGITE TO JOTODRUMONI HOTETA SHIP MONDED TO IT A MONDE MONDI ECAMONDITA BETWEEN A PITRUGATFELLA
RJ_Churu_Fula05128_0833340000_RJCHHT_167182.wav,POTONOTHER MONAGAI LEASI MOST COP POTE BOATS A POORE BOT YE TRECARAGA CAR EACE A CA RECUSER I SEEN TE WA THA DUKE RESSIN BOATS ON THEESON THERE LEAI DO DO GO YOU BOT DE CINGE ONS
BR_Samastip_52907605_1104510000_BHGGCH_363615.wav,YE GO BABA BY TELLI LUGGAGE THA'S A BOOTNAP KAPA AHI O CAABAGALMEHI SIDEMEM DO WATHIN WO MOGIHA O CARBUGGAL MAKING ATAMAGE OUT OF A POSSGUMA THAVAHI O CAR WAS WOOPARMES A PI THE AN KEP ON KAHI ALTI CAM I POULSER DAN I LEGGAR THAN ABAA MA LA ENLEHI ORSIDES SADMAGO MUKIHI IT WO PORTRAITI KA
BR_Araria_Sanj54358_0515510000_BHARREI_353678.wav,NO TISONARA MULT BE IT CA  IOO  BUT THIS OLL LETTER GET LAGAWAR ENI A PEREN BA PEA CHERBO PIS O LETTER
BR_Samastip_81985411_0623090000_JKJHE_313386.wav,BUT BUT A PARGCHIM ABUS A BATALCHIO BUT THEY WONT GO CHORT LAGI LES OVER US A HE GOT O A YE DIO CIM AT LON MY DOWN UPON WHOAR PEROGAS A HE GOT A LIVER A PIN MATUR LAVEL TUNE E JIMS WHO TOLD YI WHOT PERS A HE GOT OE OR COULD KEEP A SOMEBY TOUCHYIN
KA_Mysore_13263538_1526290000_IMG_20220911_135802.wav,GOBE YE LI NO DITO GOBE GARDN A GLO MACKLIN DE DE DO DO DODO GO GOBY AN I TO MAY STAPATY TIN THAT E ATERIN THAT CHALES TE GOBE UN BAFARGA TEC GO BETIN I AN DRE MACKLE GET TO MANE ISTER
BR_Gaya_Ingl97132_0447310000_BHGJPP_169597.wav,Y IKE AND YET NO ELER YO AN GOT HIM ME LO FELL DE LANIGALE A THEN DE TICKE UP HIS FORTOM WAT DEXECT PI HE GOT HY LUGGY WE OR DESMEN PETOR LALAR A A HINE HAL HE'S KEPT FICHIN THIN MAN NILGA GOT A JOKIN DE CNIMIC CO YE VAA DE CA BE A HIRE OR DE TOWR BE DE CNIC O MILDEYIS FORTO MEN
BR_Sitamarhi_Prak96937_0820030000_BHSMCS_332831.wav,YEN MIS WEMAN WUT BERNAD BOTISAND DUSA BLINKOF THE SIT CARGAGISCOPE FROM HART OT THISU UTIA KILICAWAHE WHO SCARCEA A MONA HA MAR BROUGHT A FATON NOTHE CI TER A HA WHO SKILPER MO TIT LAG LIKE E WINA THAT ATE HE A PA SHE BE BOHUSELO WIN THE KA DIDA JOCUGAN LECO GIRATO ANA THE ATA
WB_Malda_Jiys77650_0907550000_TGNLPP_188181.wav,EDE PE PETRO BA MATSE ME PETEPOMPABIS BATTLE SOMNER ASA E AS ASIH OF TA MARDATIS AN MA A IN OCASLY HOLTWA A TO TA TA TE BUT ROMBOBODE TO TO MON A T BY TA T BOSHA AONOANTE ME COCOM PE ON E WO WOUBLE EATO
BR_Gopalgan_Anmo38068_0805380000_JKJGOB_370639.wav,NIKE POSH OPRITI GRAN DISCACOLAR SLA PASSME BODERSARA BA BILAVAWA ALL ICARU BYXE SCANDER VIS ARAHAN PASSME PERVIER DISPILALOS LACCALOKA PENT KIAWUA
BR_Samastip_70501157_0454100000_MAO_241200.wav,I WUL BHARA HI OR BUTADE MIHAI BAT TAHAI OR OR ATI CA DAL OR IN A HIGH SARI PAINEHAI OR WU TE BARPO CARACHHAI OR EWUALKI LARKER TI A PEEP A SQOT OR LARG FUT O PANEHI A I A HIM ABUTABL BA COMIN
GA_NoSoGoa_48076079_0821410000_APCTEC_187975.wav,HERE DREW A SHOW GOICED OF DE BECIERSA DOG DE BOHOBA WINSACALA LOSA DOES SHE COPE SHE WI CATPA WILL LEAD THA PICOR BASA LO KARNA MUCH AGETA AND ITO LOK WITH CONOVIERSA
KA_Mysore_Jann06887_1301380000_BHJHAMP_194317.wav,HIS PARTKA MAS A BE PA LA BA CH LOGO KISA THE BUR OF BA YO KNOWS THE BURRY LOOKED AT IT IN A DO LAKKI PA DO NAMAN DEBOART PASAN BA DULIKI PA DO NA GOIN TO BE PITISAT A CARYITTLE YI TO PADAKAN ME THATIN AWA PALLO ADAT AKIB PE ERMA DOES A RABA LA PE BAN ABOART I MALICH MASOUSKI O KEI
BR_Samastip_10211293_0352050000_CGKDBIS_83871.wav,HE MORTIFI BUN IHAVANHA ON THE DESINI HE GAY ALRODEE SA BAN LI NATIGETA YADI CARA LEHA AH YE GO BASKE DALIBI LAGRALEAN IME A LAGE HAMRADI KIT ME HIG N ABI NATTYPE O ELAPONG PALELE
RJ_Churu_29835021_1249120000_APVAUR_9740.wav,SA LO MOBED TO NIGHT AHEIR AN GE I BOUGT A ONE OF HE TAIR A WENT ON BICTER E FER THAR SADE BIDWAS TE HAIR THERE WAS A MORBLETER LAD LORD DEMPODIGDER SADI SPUTI LAGLE A RAHILE IDIAN LAS OI DO DO BED LOTHER DEDDER
CG_Bastar_31526709_1107070000_TGKIR_71926.wav,BE GATE NIGHT I AM FANI O RADI FOR FREGIVITI WULMANHASELDISAN ME GOTO THE CADIS OF ANAHA HA WU RUKMAN BO DA CADIS WILL BE DONE MY KIND
KA_Bijapur_63507750_1532070000_KTBJLI_172530.wav,PISTERLY IN TO A CITHRON NORBOTHOM I WILL LEAVE WHAT NATOODBE GE GELL OBEGE YE TWO OR KIS THE DE ABO CELOW GESTLE PAVOR CILTE BORROS TWO CASTOPORATIVE TAROU B
BR_Samastip_03747453_0359170000_BHGJDOA_155715.wav,A SNAK BAT A CASOR DON'T HID YA HAP OR JINK O A GET ON MY LEDGAR I BOT A GOT A BOTTAGO JE AE IN OMMY LEG CHAP TA SE AR MY LEDGHAR LO BIT GOT BAT GADEALEE HA DE CRADEHE A CHIBE LE HE TI GIIN SAB DE RALE HE SOTI MELA A
BR_Begusara_Raja84032_1349140000_BHPA_135260.wav,AN BA CUICAM BA CHAHA BU TAKE UP FATORS ME TRAN ABAPA MA TAUA TALAFA MA CAUA SOLVITAHA
WB_Malda_Shre58729_0934320000_BHVSFE_338578.wav,ANI FOR SOTI INOW TIITEBA TEACH OSTHIN WUL BE MONEY IF ANY SOLSITY PUDAETY AND SAMILI ITILIDARIETY TILL IS ALSITY MA A FA PRONAM WHO E THAT ASHI BEDMITSEN ZATE DA BOSOMAM HALLOWINE
WB_DakshinD_RikD79873_1119050000_BHECHCOS_356587.wav,DOITOME SELPITUCE ELPITOLEE SAMNE TE TO UNCLE DE HIRI CABLON ACTTE BA CREATURE THAT THE A PUL A CUL OU I A BILLONRATBON TO TO TE BAX CES ADANORATIE E LUCANRCEBON LUCANDACE E DADIER LODONWHO BODONT KI TO GOSIP PONTO LAGGAGEE BON
KA_Mysore_86648015_1352040000_WBN24PFO_295584.wav,FI NOW PRATTY OV DO MANNELY THAT THE AR THE BASKE GALLUB AN DI TASH NO PAH A WORE GETRIN THE BANDITASHNA FAN OMARY IM GOO TILLON EM TO MURSHA KAK WI THE FAN ONIL DE RAK GAGA LAN TA HILL TERASH MY SORA LEARN TO BRATY OVR MAN A LO FANY DEDE TE
BR_Darbhang_Shiv32025_0856410000_BHDBAC_344058.wav,YOI PEBE HOT BUT I BELIN A CUBIN OWA WHOS CIN EAC IN BE I TO ABOAT LUM BOB BUT I MAY BE LINGIN OWA O YO I PIM MUC IK GILBE CT I HA  GOT I SCHOO TEE COT I HA SKIV I ID ME LOK COT I  YAN PE BI YO I DO LOK WHIT BET TOO HEVY HAIR
BR_Begusara_Rake30068_1148260000_BHBSML_303081.wav,SIDI GARD MALHEIN A PAFI FOR SI MORNAR EVENING W STRAT EE APIN SEVENTY PERSIN TO OFFER I TO BENA LAVE WEE AH I MAD MALMIS ARATHUS DE BAVOO TER
WB_Purulia_Part30952_0948120000_WBPLOTHER_175313.wav,MIKING A GLASPED DON TELETIN A THEN MOLAN SAI SO THAT THA EN GUADY DE DADETE AN  GAT FATHER THE AYET DO THINK THE A BE LINGESI NSE AS PUSASI IF THE LORD AS TER MASIDE LOJON AND WOULDN'T BE SE ABATGODITUAL AS ISE USUAL MOS IDEA GODS POLESE HE SAREGAETE
BR_Araria_10917361_1600360000_BHJHMR_113367.wav,NOABI YE CA AD ILAA HA A AA HATED AN CHIPS THAN CLAVAAHUA AA YOU'LL BE FO TAVANAWATA BY NAT NAMBRADA CAAMMO BA HA O WHO CHATTE TO ACH HIGH WHO HABO E BLI LALAHUA HA
BR_Araria_Prak43217_0447540000_APATSP_82830.wav,MAT PIFON MERE MUPIETO MY HOOR WOT PIR TO MIERREE MONPISON NERE OPIATA MAN HONO MOSUNERE MAT PER TE MY NAN ABOT THE TEDICRERANATRE
WB_Malda_Chha45939_1549270000_TGNLWOHS_203844.wav,WET WO E A IN AN I ED THE FA JER ABATOL A OL TRO TOCHO TE O MADERRY BOL OF HOUSO HALO A CER IPIN E YE GONOR SO TAT POR JOE IN YOU GONO THORTY FOR LA GININ TAKEN AN MONOLS YOU
WB_Malda_Shre58729_0933220000_WBMLDOA_296248.wav,BE BWI AMRA WILING IT THEBATTE VILDIN HE WOULD SAY OLD TE A LE HADDIT A BIMAN MON MORILER A BILLY ECANNA ATTE CHAMNEY DA ROD DICTEBAD T TALL AROD A RODE TOBASHE CAS A RODE RAN BASHINVLO BO
KA_Bijapur_49043023_1407240000_BHJHWP_16421.wav,TI DAR COMAN DI TO MORKCHAG TALE JARCOMAN TE RODS SOMIN PULAN JAR BULOVO AN ANTHERA DOTHERY WALE BORTHE ALONELY LARRY WORTHELY AT TESIVO THE LA DE LIA LE WA DEWOS WI JRKOF TE WOVO A LAIN TATO A LIVI SHITI OR THE LI BY THE JACOMAN DE BARETODI TO ME JARCOMAN INTA BOLE JAIBUCHOMIFOA BULODO AN LABRETEDE
BR_Sitamarh_03516597_1123280000_TGKTHP_160390.wav,SHARA BIT LUGGAR WHO I HA PARKTIPECUPAN ALREADY S BEEN LOK BAD TAKE TO DAP TA TA CUP WHOM  YOU HADNY KE GIRA WHO AD THE CNIMY CUPY A CHANNUGGERA HATRATA CUPYER HAH BETTER EVER LEVERY BUNNE WHO I HA WO PUTTA CUPTRUSTA OT MANEVIN ATA ARA
KA_Bijapur_Fama72351_1036480000_KTBJOTHER_273841.wav,ELY WOTEE THRON ROG CIGARLA SHE DO O YOGO BUSSNEL DARNUP BELOW BUSSE DE FOR YEOS HOSIN GA LARG LYVTE OVER THERE YO ON GO A LO RETUN THE HELLIFOR IIN THA LA WOUD GO GARDNELL POVERTY BUSSY BUSIN LARNIY
BR_Sitamarhi_Prak96937_0820430000_BHSMCOS_121342.wav,ISIMAGIME MAK KI KI KIFOL TO THE TAJAVE YET THE TOSE CE FEMAN MEN GALERO GOD BIKIA TER AT THE FROW HAD FO BEA MA TEBE PER CHAT WHOL CHER DEFAE THER A YEAR JO KU HOR THE CHIDICA DER E YEAR GO WO GALEVALAESKIM OF E ARYAN GO BEA MEN EBL TO GOT TO CHATERS BISLITICIBO E PERCURINAS TAT UTTER YE CAR
KA_Mysore_Sinc56858_1042270000_IMG20220911152435.wav,STOL CALU MA LEGIGA LOMAN TABAN TAGA ALLI A MALEGIGA SAMA GRE ANTA TARA YAW TE AN TA GIBOLA ELACTRONICIN TI DO FED ANG LE WERE GUMALEGEA SIGA TAN ANGE MY SODA LIN AN DUMALIGANDA FIMAS I GET AN INTE LIN BODO HA GAMI STORES AN ATHE PRECTY ON CITY LUKUDANIVUK NOBOTO STORES
BR_Samastip_52907605_1032570000_KTCMFM_28997.wav,GINDAYA POOLHI OR CARABAGAMEDUADMI BRAY TALLAR BAT KIGIN DAKAFUTORRALE OR CARBAGAMISAL PACHVO RATI OR COT O OPUTO RAL GINDACAFOOLSE MALABONITI OR BAZARAMBISTE GNDAKE BALAN A PARTICULAR CIPIRI OR CARBOLAME GOAYU OCABALMACAS FOR MINE
WB_Malda_Sunc56685_1620560000_WBMLGA_201767.wav,E TA GAD BRICHAGOLO A CANITIV  TON O ME DITOBOONEL I AND WHADY WHADY I SA ALAS THAT PASSE MADATE AA MATTERED PASSE TU T TU TE TU TO GAD TA TAKE GITUKINTO BADY DE CALATE GAD PALA D
KA_Gulbarga_Kave59279_1141330000_CGKDDA_301583.wav,ILON CAPO SUDEDIN ADRO HAS BEN COLREADYGIVEN TO CAMPA DARACATERRI MATANGUE ANDRO COL MUCUCAM WO GRANNI HACERRYI ADOKORDYETA DERIK OR DEN INTO A HULL MA LATODRI
KA_Dharwad_19978353_1138370000_TGKOF_203060.wav,E TE YE DON DO  VELLNAN ATWORK ARE DA RENDE OR ON DO WUNIN DE NON DU DIGESHON PROFER MARABO DE ODTE DE DE RENDE ROMONISHANY GIBAL A TOTO MARDER LOV O LIVIN
WB_Malda_Sikh03051_1431260000_BHGGGY_364058.wav,WIT A HARHE TOLD HIM OF THE HOW I SHOULD INGOR LOOKE US IN BLUWAG AN BRUITE OBONFALLON ON DE JOHNIE MY STRUGGL OVER AND THE YOUNG BUVELA REBEN LAD JOHN EBU MY TRUGGA EGAN BOATO WOE I THAT I HAD TOLREADY BEEN JO
BR_Saran_Monu34267_0548420000_BHSNGA_272655.wav,THO NO NOTHON NON NO DEEVO DEA TA EGNADIOAM PREPARED BIT YOU G VERY BEABETRA WAVOD DEAT WHY MAY WE COR TE HA OL ON TA
KA_Bijapur_Vina14820_0820430000_BHGJCP_178794.wav,INTETETIANPANTANRA BO AFE ANNA CERLIAN WULAZLUPISILII MA VU DI CUNDILONTADUCHAGO MATELA CAN BI  AT THRABISUTANETAGABARAN NU MILLION ORDE DIVONTACITORNAGO IPIE ONLY BETER WI UBOVACIIMATIN APANTAN RATANA MAENO O FLIGA ONIS PORALOCOTIDAN ENTIRE BOT NO BEI WAT BOICTIE
KA_Bijapur_75755873_0707030000_KTBJOTHER_314619.wav,ETREI GODSITRUDUTIPREINANDERY RONDL MADI CANSHAV MADI CONSHARPLY DENRY ACAN HOLD THATICENRE OE ATAMADICALA YEREDU AYERANTAHAMATRRU TOBATA HAD CALAGILY N INA BLECONDRAN NUN TO MADIRE A YI MEDICANSHAPI HOLI BOI PAHAS OILD IT
KA_Mysore_00578115_1817110000_IMG20220911143507.wav,YON BIGGAN LITTLE NOTEI HEM NONE ON THEM DID DEG BE COIN THEM IT I THEY A CANTERN THEM I BEGGER O MAD DEDORNT THE LABBA IF THE LAX AND GIRDO SAY BUT ALOA YES TO A THE LYLIN CARTOY A GOGGL AND GO ROUD AN E WER GEAT MANTI TE TEM A MA LA GO FOTO PRINK HIN VOR DO GALLLY AND LA COMMANTED ALE NAN ON TAN WI THE GOOD BOOLAND
BR_Samastip_09270233_0943050000_BHGGFE_363836.wav,BUROI CALACKE PANTIPILEJUG A SORT PILLE MAPAPA DORIRACLE THOUGH LE LOO CRATURE HIGH WHO PAS THE PREDODERACALE PICHE TINUAMOGIE AN WIL BU TI WIT JU IT WULD BU TIE WITH YE BATALILE PAN TO FELEE ME LACKINY LIKE A SORT PILE
KA_Mysore_92665542_1518040000_CGKDDA_301586.wav,COM A DIN A HOMEAN TA TEN COMA THEY NO COMA THEY AN OE CANTANDERIN IN BO AN A BAY THANGE AN A POR HILQURITY WE CETCHIN SEY THAT THER HAS BEIN THER Y ADY LONDONDON MUCLER LOW A MI LODON MA CLETKER IN A HUS IN HALIN BERT AND I GESS IKI PAS TAR GE WILLERSPOT E E I TAR YE IF REFIMENT BEYEN TAN TA PACKET A
BR_Araria_Sanj54358_0513410000_APVEV_115991.wav,WAT THIS WOL LETTE WUT THEA CHAS O GOOD SIMPLY CEN OTA WUT TIS ONE THAT E GOT ME WILL COME OUT HETTER WAT IS W LET E APORO AR WHAT DI TRAD THE CO OTER WAT TIS WO LETTER
CG_Bastar_46978407_0723130000_CGBTREI_170333.wav,IT'S CU LE DU GOMANEGRAN METERIS VAN WOMAN WOLE DANTORA A GUARDIA IN POLITA YE BURTONA ONE OF A TAU BARN TRUIN DE LA IT NY ANCLE LE DU CULOMA TA WHO NAME A NE RANUNIGOLALA FONITA ONLED IN
WB_Malda_Sant50608_0213580000_WBMLOTHER_296466.wav,TA BA TA COM FANNY A DER DEKA UNA TEEDY A DE AM O M BA TA ON FUNNY TETE TINIS FORA DI A A FASSI GOT FALA DE BU THA PON FUNNY  GALATO TI A TA A OM ESHOULN ET IN ME ER MONIS JON
BR_Kishanga_07035630_0641030000_BHKGOTHER_350337.wav,GONE TO AT THE BUNEFIT HADAN GRA OTEDEATCARIEU WAT I TA GRE I DO IE PORSAMON SIRASON TAGRE
WB_Purulia_Shya23698_1523120000_WBPLGY_1098.wav,MEDEV TE MEN TEN TO TOSO O TUFOL DO FIT WIT I NOWO WODIIN A DA SO FOTER A LOOLYN A A SOMWHAT O LOIA SOR O SIT QLIOISA POCKING WO SOLFTY SEOVOOP TO LIKE BING VE CHIRSE QUILS AN RIS ALONG VOLA R WOO TE STTO NOSE SO I FO
BR_Supaul_Sach65432_1357440000_BHSUAT_343959.wav,THE BANKE JO KEY BOAT VORRI BANK A HAPARIZE YAKI BANKI EDIAM HA COKI BOT ATITERA ITICRI HA OLI AS YAKI BANI PARME CARDIA LUGI WI E ORYE I DAM KULLI WI E JO BE ASISI DICRI
BR_Gaya_Ingl97132_0518230000_BHGJOTHER_208928.wav,YOU EXSABDIMYN DEAR YOU HOW SOB DINABY MILTIN OR FOLLIBY MIL THER THRES IKY UP IS FORTOMY THE TACTANKITNESS AT A FOLLY HOUFACETER TERE'S EKY KALA I'M GOOD OR CAIY LOGGINHAR KALA UNCLE CARI DIAE TERE'S EKY UP HIS FORTO MADE THE EXACTE HAN
BR_Begusara_Ranj21448_1455130000_UPVNGS_161130.wav,VERY KEE CAR O SAW YOUR BEING THE PALY GIBISKITA MY GIMASALLA PASS COMMASALA O EM PARDLY DE A GOOD DA DE PURME BIBOSA PANICABOU ALE FREE DEAR
BR_Supaul_Sint71235_1255520000_BHSUOTHER_348735.wav,IT MITLY I IJAPE SOME GISMA MAY BE PARTICULAR SLYATE FOL GI JARI HER OR HE HICK BUT Y WITOOD STESAN HER OAS BEPOTSARI BISIIA BASO TI HAR DISIGI ERII ON AN T YESOF
UP_Gorakhpur_Kart60562_1043470000_UPVNMOT_17310.wav,HER HA MORE AT THE DECAR MONTE PAPER BI HAV GOT OT HE ADDED MO BI FOR DE TII OI GO TRET NE THAT TRAN GIVIN METY A POOR DAYTY ARDY AN TE PA  A A YOR HONEY E YIEM GEV NON A PY A NATOR HIM
BR_Samastip_62048969_1104200000_CGBTDM_79582.wav,BECH ME POO I GAT AN A DE I BUAD ME DIRECTLY BY GO BOY I AD ME GETTING HARTA LI AN PUL A BE LAGALIIN NI PU I ON A DE I U PONY I IN O SPEELER
UP_Deoria_Gudu36942_1155140000_CGBMFA_346530.wav,IN THAT GUPY PONNUABIC GRA BAHADAMA ANBAASIBA LAJALA TE NOBODY WILL YOU NOTA A LATTER BE SAO E O DOLEBE THEM SAPOBAMA SAP A NO DEIN GENL GNERAL CO LAJJATI  ANY CO E JOID
UK_TehriGar_Arti26774_1801340000_TGNLGS_50986.wav,NOMASCARDE GLU APGINCHAVITAN DIGNATI E IPORTUNCI DUCANTI GIPERALATLEO PARCARKISAMAGRI APTIMPERPUMATRAMAMILALY GENUKI APTE AN DE CANCHILAGNUCHAMPOO VA GET A PANI ANDACOL RING THE IPORTUNKI DUCAN GIHUNDI GIPAR SUBSAMAN EXAP MUDITO
JH_Sahebganj_52455201_0801250000_BHGJCP_178794.wav,TWOLD EVEN WAT H ATE AN LOOKIN TO A FUL SATE OVET A ME BAD ME BY TELATE AN THEANDE LA BLUITE E HARTE WE  WEL WE AGODGA GADT AD A WAT A CASTE
KA_Mysore_51706558_1425050000_KTMZO_13022.wav,E DO OPEN DITEN THERE IFTHE GA S WAS TROE AN THER LITA THER HE WAS THROUE EN MRKED THEN THERE GAN TEGON DO GARIGON D I AIN'T IM SO GON TO ATINCHIGON TO BANACHAIN MARTA T THER I NO LIE CARON TRUTCH AN AGGU FOR TE I THA  MATA CACHIRA MATE A GOSI AILA O ST GAN THE NACR COVINTA CARDIN THA ONE SA A YELLA ADENANANO AN BOK SITINET NO
MH_Dhule_Grun60648_0826260000_MRDFAR_89960.wav,HE BARN ALOWE H ME  POETE RATYE TAY GENDE HY AN ELY LIGHTING ALOW LA HE TAL AN ZADA E TA GRE HEY HORICU ONA HE
TS_Karimnag_00693942_1105310000_BHJMOTHER_302388.wav,E ORDIN Y TELL YIM O S NOFON NOSOTRATEM  CAN GOA THES EY FO LIKIN UNCLE TO A PUTT A THE OVIN AN HA CAL CAL CALLOO YO PAL RIT YELO I NOANY FUTTI MON GES WOTOS WO WI ONT O BIN OT E LALOW MONCY OR ANS PUT A WOLOMMY FUTTE WOTAS A GIV ME THE WAYIN O MANY IT TE MOL A DOI DOD I'LL GIT THE MONEY CO MO O LOIN NOMA THER OR DO ROTE MEKA AAR TO A NAT FOOT
KA_Mysore_Priy39213_1112410000_IMG20220911150108.wav,MY SOLU MAHONA GAN A PALIKING GAY PEEVS CAN TO MA UD WE NOT METCER NAGGY BIDLE AN AMA THEY SHUD APLA DOWN MAN SIGA A E TA THRES AN MANYA AN AT IN A MODY DE O RO A A TACCARE CULD BE DO WAT TABAUT A TABIAN AND THACARE COULD BE GAT THE L A DO BARY IN A A MY SURIGI SWA TURNAGARY AN HER DOVEDDY PRECIOUSLY WHEN THEY DADE COM B
WB_Malda_Puja37505_0854550000_BHGGBC_363559.wav,A DOCTO B DOCA MATE AN ONLY DE TOL YE TO BOYS HAD HE HO ON AO TO O DONNIFA BONLY AS I TEP THE PEOBOYI TE HOMTI COPA E TA CATA AN TE INTELLEGEEBL ACTIIGIBL SUCH ANI TAT IN CETTER WAS LIK AT OF DOON BATAS ASE A DON LOKAMOUT FOR AT IDEADI TO
CG_Sarguja_97125969_0725320000_CGSGTES_56053.wav,ETE CAN HE IS PORTSCAR TO KEEP MI SHE LUGLY SPORTS LA AS HAVEIN KNAME OE THE SPORTS THE LORD FISHING THE CARASIA WATER TOR PETER CALA IS TO KINDPLAC SOXAN BUT JA MEN LORD AN DESHET HIN I THINEN WAS YOU THE LOCAS I SIBE LELY
JH_Sahebgan_50518504_1021490000_BHGGGY_364055.wav,BUT I NA HAR ADE THE DELE TO AS A TUNE TE OEER WHEIS TO TELL ER AN LO HASAR THE OKER WE JETER TI BE TIE ER A DO WEL A KITAR FOR DO IT ON
KA_Mysore_Sinc56858_1039100000_IMG_20220911_124501.wav,AWE AL DON PRODECT NA SHO KISE MY TA CAON SHOON DEF A GET AT TH BECAUSE WEN NO DISPLAIN A WODY ETRACT ATETE A TOMWHAT ONLY THE KITCH WODON NAINTR DUSE MYTE DOY BECAUSE A NO NODAN GE CASTOMASATAAA THE DISPLAY OF PERFECTION IN THE DISPLAY IN DE CASE ANTA BANDAGA DISPLAIN A A WOUD NODY A DE CANAGI DAN TA TRATAGY
